Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Crop,Soil_Type,Variety,Soil_Moisture
58.46,41.04,37.3,33.48118116,49.71492445,23.53375494,Wheat,Peaty,Durum,32.55
67.35,116.54,203.48,10.92405119,78.44294083,393.4259999,Potato,Clay,Russet,85
92.86,77.37,107.96,34.0203617,82.96018011,124.8305721,Sugarcane,Clay,Co 99004,85
83.27,94.43,165.57,32.14224773,73.12532184,305.2378941,Sugarcane,Saline,Co 86032,85
43.84,53.29,80.66,32.93031139,59.26349886,126.547035,Wheat,Silt,Durum,25.41
91.86,103.69,163.72,38.79670832,75.29787595,306.3584916,Rice,Clay,Arborio,85
53.35,84.06,142.78,25.09721864,32.62716605,267.7278592,Potato,Silt,Russet,68.98
67.35,47.75,67.76,25.49255755,55.3256404,62.64915331,Sugarcane,Silt,Co 0238,41.48
64.88,87.36,138.27,18.47015541,65.57041904,244.6616262,Tomato,Loamy,Cherry,60.42
66.59,79.87,127.23,25.96409775,76.97416241,216.6075586,Maize,Silt,Flint,56.6
65.75,80.83,107.06,25.92545292,68.51434821,166.7188463,Potato,Clay,Russet,66.63
64.92,78.42,126.09,15.15940546,43.092937,233.4094085,Sugarcane,Saline,Co 99004,66.58
57.75,95.42,161.81,20.92680882,50.85047939,319.2214758,Tomato,Clay,Roma,85
70.92,94.15,161.61,29.26395046,50.64880022,329.307401,Rice,Saline,Arborio,85
70.77,60.07,98.07,16.996731,45.44157616,124.234938,Sugarcane,Peaty,Co 99004,74.01
77.67,98.55,175.52,21.98093114,94.59105514,316.194141,Maize,Peaty,Sweet,85
44.69,39.83,67.7,13.61552821,36.25941343,89.5770103,Maize,Silt,Dent,32.88
90.31,93.33,144.15,42.02653439,81.24782637,244.8107132,Sugarcane,Peaty,Co 86032,85
61.26,85.4,128.54,15.32070475,85.97265815,208.9182483,Potato,Silt,Red,72.34
83.36,101.54,165.03,39.27162367,99.93319193,313.3859065,Tomato,Peaty,Roma,85
71.08,96.98,161.22,13.81657883,86.0882331,329.3962746,Tomato,Clay,Roma,85
79.05,106.14,161.81,39.37932699,91.73709546,270.3370144,Potato,Loamy,Russet,62.17
63.09,85.32,134.22,23.95028609,68.93761013,267.4627982,Tomato,Silt,Cherry,75.33
67.76,79.73,140.75,23.5148707,69.59115999,260.3635824,Maize,Clay,Sweet,64.63
82.62,63.27,71.13,39.34636842,91.89100176,70.07056264,Rice,Silt,Arborio,64.65
54.92,60.07,79.09,31.89700511,41.65837945,96.40921932,Potato,Loamy,Yukon Gold,25.45
48.72,39.84,38.24,40.13971355,34.21045161,32.16067098,Wheat,Clay,Hard Red,14.76
74.34,78.56,107.33,22.84337265,84.60410358,160.8285219,Tomato,Loamy,Cherry,53.92
65.76,72.45,115.87,33.93188614,59.82470407,191.663855,Wheat,Loamy,Soft Red,37.22
78.56,92.64,148.8,39.05556581,67.11722002,277.8003479,Rice,Silt,Arborio,85
45.93,56.79,84.69,17.55924227,31.9019521,146.2891475,Tomato,Clay,Cherry,44.03
73.64,94.9,165.9,25.80162908,85.0583976,313.7190118,Maize,Silt,Dent,75.22
65.85,62.65,110.17,23.71808293,55.27629485,171.9437473,Rice,Saline,Jasmine,61.36
37.97,39.41,73.42,34.76790333,30.42466169,112.4992396,Rice,Sandy,Jasmine,27.12
68.08,48.09,53.39,28.65215981,86.75210572,40.72415866,Maize,Saline,Flint,29.43
56.3,96.77,168.55,13.39537453,67.48814493,369.8566524,Wheat,Saline,Durum,60.59
80.82,97.55,135.88,31.73523435,93.43680542,234.0330242,Tomato,Loamy,Beefsteak,61.36
66.66,94.74,172.51,22.34527251,31.47059217,340.6452107,Sugarcane,Silt,Co 86032,85
69.51,88.91,139.43,24.62957847,64.8535405,239.1882891,Potato,Peaty,Russet,85
57.61,107.97,199,10.08455883,60.44476279,389.5615706,Potato,Silt,Yukon Gold,85
78.24,113.79,197.95,26.55768749,87.0321682,385.0425526,Potato,Peaty,Russet,85
45.3,65.45,125.01,23.73509042,44.54759348,225.347442,Rice,Sandy,Arborio,52.79
72.41,72.71,113.74,41.66408136,49.67795971,157.9770198,Sugarcane,Silt,Co 86032,59.06
65.31,98.58,155.45,36.30101545,83.38613921,331.8692511,Tomato,Saline,Cherry,61.1
41.05,41.85,31.46,31.19967218,38.95213038,30.80705139,Tomato,Silt,Roma,12.16
59.88,87.81,147.61,31.08503769,58.88329511,302.8277442,Wheat,Saline,Soft Red,51.49
58.28,71.85,102.16,12.9092371,51.19808784,180.1554237,Sugarcane,Saline,Co 86032,59.19
46.9,41.57,51.52,16.57516022,32.18355715,21.88522206,Potato,Clay,Red,33.02
88.53,92.59,148.14,25.27114522,96.90464414,256.9686958,Sugarcane,Saline,Co 99004,85
72.79,94.16,178.51,20.23224692,33.99226605,356.5150783,Sugarcane,Peaty,Co 99004,85
83.39,72.22,103.44,23.19795039,68.87913367,138.1493614,Sugarcane,Loamy,Co 99004,58.75
38,80.82,160.69,36.3074002,70.99095172,334.5707295,Wheat,Sandy,Durum,31.95
57.58,80.33,113.82,41.97651878,64.80680198,228.9825326,Wheat,Saline,Durum,35.64
23.59,34.85,72.68,13.2172231,48.07568579,107.850144,Maize,Sandy,Flint,18.85
75.07,72.36,114.25,19.41993822,98.98604353,172.0606544,Maize,Clay,Sweet,66.24
55.36,76.41,125.96,26.14446028,60.23386466,209.9199229,Potato,Saline,Red,45.37
69.32,66.09,77.25,39.66396742,90.38796108,95.93671415,Tomato,Peaty,Cherry,49.26
40.12,74.91,175.16,35.71524059,30.29221123,349.5487066,Maize,Sandy,Flint,37.75
42.32,45.56,84.57,24.12639175,93.93699787,92.51925108,Maize,Sandy,Dent,21.31
50.87,39.46,43.27,26.398549,31.10037372,30.22220952,Tomato,Clay,Cherry,28.11
64.43,108.42,201.81,31.61015814,32.15237114,398.345233,Potato,Peaty,Russet,85
48.64,89.02,160.95,24.6703745,31.93705341,355.5548185,Wheat,Saline,Hard Red,51.3
56.29,80.35,147.19,12.12551235,49.39497567,271.3729852,Maize,Clay,Sweet,65.46
62.64,79.8,134.87,35.19623475,52.00434145,264.7659769,Wheat,Peaty,Soft Red,60.86
84.48,111.69,173.75,42.37968104,91.11109778,325.9440019,Maize,Clay,Flint,84.56
72.41,72.39,119.78,28.92353626,82.50119428,204.1228191,Maize,Silt,Sweet,59.56
82.75,103.54,169.03,31.71644018,98.99063254,275.9164588,Potato,Clay,Red,85
43.72,37.4,41.65,10.01070592,66.97884225,34.85266631,Tomato,Saline,Roma,26.74
84.75,101,162.18,29.24387605,94.1973438,287.3734408,Rice,Clay,Arborio,85
83.66,68.8,81.18,33.57763229,97.31733367,81.6834027,Sugarcane,Peaty,Co 0238,68.94
53.05,47.66,56.82,29.98253254,46.70903535,43.35628392,Tomato,Loamy,Roma,18.28
79.23,57.33,64.28,25.65643999,77.24090671,41.90515051,Sugarcane,Silt,Co 0238,55.89
81.75,63.06,70.25,33.33555951,79.82492611,53.2178726,Rice,Peaty,Basmati,80.03
54.77,49.9,71.27,22.31592433,59.60528602,98.03329669,Maize,Silt,Flint,36.77
73.57,88.16,121.89,42.66299512,63.9772922,236.8413442,Wheat,Loamy,Hard Red,41.08
77.32,82.13,138.14,41.82625435,33.29304569,228.5688271,Sugarcane,Saline,Co 99004,65.47
87.9,78.97,101.78,21.15088864,98.00809862,150.5153282,Rice,Peaty,Basmati,85
42.83,68.19,147.4,16.77752192,49.62945469,264.5436051,Sugarcane,Sandy,Co 86032,51.53
35.23,56.51,105.9,43.74335955,64.33334696,197.4914746,Wheat,Sandy,Soft Red,20.39
80,71.74,107.27,13.63855503,65.94150409,157.2072604,Rice,Clay,Jasmine,85
56.02,52.4,90.59,36.69381898,80.38044722,121.93628,Maize,Sandy,Dent,27.95
79.41,84.49,132.66,30.49299753,85.1098234,232.1894173,Maize,Clay,Sweet,72.95
68.85,96.74,161.6,23.1530892,77.4895318,270.9930369,Potato,Clay,Yukon Gold,85
56.6,85.01,157.25,41.04928835,96.24106617,302.8720677,Wheat,Sandy,Hard Red,41.83
54.37,105.26,194.11,10.57064664,30.25869062,377.9711154,Potato,Loamy,Red,69.31
74.3,77.88,107.81,11.5849512,99.08079767,155.0689811,Maize,Loamy,Flint,48.5
61.89,83.39,126.5,21.13907438,69.2668003,222.4962017,Potato,Saline,Red,59.57
81.91,88.59,140.84,17.24211563,87.17036788,248.6970173,Sugarcane,Saline,Co 99004,85
85.54,93.68,138.66,40.04339758,87.98996443,234.6264361,Sugarcane,Saline,Co 99004,73.38
65.88,87.51,145.65,21.62746925,50.41795105,284.2909175,Rice,Silt,Basmati,85
58.48,96.61,175.37,16.80890201,46.60348406,367.0498845,Wheat,Clay,Soft Red,74.77
55.1,80.61,121.77,16.00987827,47.64910604,238.5845735,Wheat,Clay,Durum,60.37
31.4,30.76,50.56,30.4291646,47.77255832,29.99738144,Potato,Sandy,Yukon Gold,12.93
54.96,86.47,161.13,42.73566193,71.69430387,337.4751639,Maize,Sandy,Dent,42.08
64.35,87.81,147.29,27.24400796,69.31007774,285.0063957,Maize,Silt,Flint,61.92
41.78,61.45,110.05,33.22769345,74.16257023,203.3108276,Wheat,Sandy,Hard Red,30.19
57.55,87.13,147.7,20.38531525,87.54938772,273.0167163,Maize,Silt,Flint,61.18
57.67,63.64,73.85,22.68530679,90.48152583,123.4054349,Wheat,Saline,Durum,33.35
51.22,39.41,48.9,12.08766616,39.90316885,46.07099512,Maize,Clay,Dent,32.57
53.13,59.09,88.44,34.00871972,35.14638729,106.9168108,Potato,Peaty,Red,42.26
68.07,97.48,167.54,25.93580553,89.73957629,289.1844438,Potato,Saline,Yukon Gold,69.39
67.74,61.81,79.01,23.89261467,61.61940427,105.3420966,Sugarcane,Silt,Co 99004,58.12
57.24,54.16,98.03,31.40123801,64.937105,141.2545275,Sugarcane,Sandy,Co 86032,38.07
43.39,80.01,174.73,25.40584176,33.07427021,356.8803215,Rice,Sandy,Basmati,61.97
46.89,56.57,119.52,16.45456704,51.34290101,191.2222609,Sugarcane,Sandy,Co 86032,43.05
39.31,59.2,86.07,11.03697607,52.68136571,126.0696447,Potato,Saline,Russet,33.57
72.49,89.49,147.75,14.56455758,92.26868557,263.1172885,Tomato,Loamy,Beefsteak,68.67
83.45,75.03,109,44.57028775,57.46065589,159.4346376,Rice,Clay,Basmati,85
54.75,68.64,91.72,29.97347742,40.0204394,145.8867871,Tomato,Clay,Roma,50.5
57.46,76.68,112.67,16.38953208,77.37254763,207.5366748,Tomato,Silt,Roma,68.63
65.45,79.36,142.05,13.99667463,51.97347134,256.8934155,Sugarcane,Saline,Co 99004,73
70.25,57.41,65.76,20.0897179,73.68040274,79.96457312,Rice,Saline,Jasmine,57.8
63.07,93.36,167.56,19.34934406,64.55968155,331.8398617,Maize,Clay,Flint,78.66
75.41,72.79,107.93,19.71872125,81.26284409,173.2999483,Tomato,Loamy,Cherry,59.14
73.35,64.01,78.99,40.97367946,75.05334193,61.07236607,Potato,Clay,Yukon Gold,44.7
52.1,84.3,176.17,22.34850105,32.19908603,344.7456802,Maize,Silt,Flint,62.56
68.21,78.04,124.25,22.81917468,78.5479846,204.2358734,Wheat,Clay,Soft Red,58.26
58.17,62.58,83.74,31.7317508,54.09260326,88.26635001,Potato,Loamy,Yukon Gold,25.11
79.02,108.25,194.01,38.40082819,79.10500468,371.4802088,Maize,Peaty,Sweet,85
58.56,90.51,189.52,43.05054079,47.23953821,388.599728,Sugarcane,Sandy,Co 86032,61.91
66.28,50.61,71.12,22.44286631,65.35901406,71.70925071,Maize,Peaty,Flint,47.38
28.77,63.58,122.99,17.82312121,55.65509688,254.9082865,Wheat,Sandy,Hard Red,30.98
41.05,49.31,95.22,29.70203121,69.41624136,122.4426565,Potato,Sandy,Yukon Gold,27.54
73.44,80.17,141.81,15.90225822,86.84935514,232.4833898,Rice,Saline,Arborio,85
53.5,89.47,170.19,20.55210128,35.80989405,330.4176163,Potato,Silt,Russet,75.23
57.05,59.13,98.93,28.47728453,70.69921694,156.7150876,Rice,Sandy,Jasmine,49.95
54.23,37.8,58.98,40.21975264,31.1351596,71.09317212,Maize,Saline,Flint,19
83.06,104.42,165.26,42.19552286,64.3982301,334.4459783,Rice,Peaty,Arborio,85
54.49,59.34,74.16,13.5787578,80.84140266,129.8590349,Wheat,Saline,Durum,35.48
65.55,101.35,176.66,25.96743237,55.47143114,371.9419454,Wheat,Clay,Durum,77.47
69.9,89.2,145.96,33.96632214,87.12096664,286.78424,Tomato,Saline,Beefsteak,59.78
52.26,62.63,118.61,21.28408294,36.59371119,218.0356915,Maize,Saline,Flint,41.83
62.3,60.03,80.83,20.37535645,63.89757815,81.43455158,Potato,Peaty,Yukon Gold,53.25
67.43,65.04,84.64,32.50674518,56.88634498,127.0913208,Rice,Saline,Arborio,55.57
75.87,68.06,100.73,40.02409251,34.79045841,158.7118972,Rice,Loamy,Arborio,52.48
59.62,55.17,57.34,23.94340798,78.69224622,58.6887989,Wheat,Clay,Soft Red,31.94
35.1,90.63,178.73,24.44530289,68.77962812,392.4495768,Wheat,Sandy,Hard Red,41.19
76.17,109.65,176.81,29.13776425,96.21847365,369.2381691,Wheat,Peaty,Hard Red,85
53.55,66.38,103.8,27.21852577,40.75825346,195.2596792,Wheat,Clay,Durum,46.51
81.08,83.27,129.12,37.49756464,73.9531485,198.7547695,Rice,Clay,Jasmine,85
83.1,68.61,87.9,25.88801427,79.55224429,86.15883054,Rice,Peaty,Arborio,85
63.93,75.55,113.17,19.12200618,54.58380536,188.1218762,Rice,Loamy,Jasmine,61.25
61.92,44.91,62.05,35.94187302,98.11828887,40.69665436,Maize,Sandy,Flint,25.83
48.01,47.63,77.89,20.17978834,93.73677561,63.33999825,Potato,Sandy,Yukon Gold,31.53
76.1,107.51,180.36,28.68240439,79.79650925,348.2216138,Tomato,Loamy,Beefsteak,75.18
77.58,96.63,155.38,23.49583671,83.26180334,299.2696644,Rice,Saline,Basmati,85
60.4,100.77,163.63,12.0821402,53.56324021,332.7072534,Tomato,Loamy,Roma,64.92
32.97,62.24,125.69,14.44814765,67.90444438,211.7220918,Potato,Sandy,Red,39.3
49.73,52.94,62.84,14.07905048,53.5229283,99.05831689,Wheat,Peaty,Soft Red,43.8
74.72,76.44,126.46,23.24067735,48.97456487,197.3724499,Sugarcane,Peaty,Co 0238,85
36.99,49.67,108.9,27.3738099,32.52040056,197.0057902,Rice,Sandy,Jasmine,35.97
52.64,61.79,133.13,41.85612923,41.16676717,225.6033021,Sugarcane,Sandy,Co 86032,39.57
73.66,93.63,157.61,25.88029223,46.51845151,308.2538402,Sugarcane,Clay,Co 99004,85
99.3,102.86,164.84,43.4109182,92.15328611,266.3661837,Sugarcane,Clay,Co 0238,85
64.45,96.38,158.66,40.11701065,42.99392572,325.3456252,Wheat,Clay,Hard Red,65.02
60.73,88.78,148.89,30.50346348,35.83693113,318.4576145,Tomato,Loamy,Cherry,54.32
64.8,108.8,198.2,37.17759896,49.04998791,375.433985,Potato,Silt,Russet,85
55.39,48,58.68,39.22749156,34.75969355,80.75160677,Wheat,Peaty,Hard Red,29.48
87.44,108.92,172.38,40.99848109,92.92878725,284.6224565,Potato,Loamy,Yukon Gold,75.88
73.34,64.05,82.4,29.38438375,51.35423818,109.5745567,Rice,Clay,Jasmine,70.16
66.69,58.22,74.62,12.91031458,90.50769843,81.00344956,Maize,Silt,Dent,49.16
66.9,101.79,174.93,32.35578371,71.26427673,326.9124272,Potato,Saline,Russet,71
46.98,45.27,75.49,22.21915192,31.88241459,124.3368302,Maize,Silt,Flint,33.85
58.51,96.58,201.6,24.76441919,67.62526761,397.0172768,Sugarcane,Sandy,Co 0238,71.83
94.3,100.38,160.94,40.4022581,56.57131223,275.0242943,Sugarcane,Loamy,Co 0238,77.19
62.14,79.29,121.62,15.10393921,92.421601,181.8383126,Potato,Saline,Yukon Gold,56.94
73.92,69.45,104.1,25.23209609,56.81676832,150.7801973,Rice,Silt,Arborio,83.34
43.41,41.32,59.58,25.84474844,97.6389657,53.37154267,Tomato,Sandy,Cherry,23.99
79.69,103.83,174.94,28.99296624,93.04787828,297.71239,Potato,Loamy,Yukon Gold,71.56
71.16,88.69,142.08,37.44853286,40.59709297,289.4212081,Rice,Saline,Arborio,75.45
57.95,75.29,140.69,27.68467595,86.3896016,265.0551406,Rice,Sandy,Jasmine,62.46
61.68,78,119.59,38.31076402,45.98084236,229.3375014,Wheat,Peaty,Durum,53.94
31.58,58.64,122.51,19.53734953,36.05817093,216.2645323,Sugarcane,Sandy,Co 86032,35.8
67.13,60.17,81.22,17.94336412,88.08460067,65.17581578,Potato,Peaty,Yukon Gold,63.08
85.02,110.36,189.15,41.11430032,69.67380407,371.1538978,Rice,Clay,Basmati,85
74.7,103.9,176.8,41.96768552,40.01803947,361.0604954,Rice,Clay,Arborio,85
72.01,88.2,136.64,33.94397664,78.32226772,246.0793941,Tomato,Peaty,Cherry,84.49
51.83,62.32,97.84,24.3905421,48.08502576,176.3481714,Tomato,Peaty,Cherry,50.73
80.12,84.83,122.35,32.38283907,98.0764977,166.8080497,Potato,Peaty,Russet,81.33
77.31,67.92,85.98,29.50962513,75.28750911,104.4392931,Rice,Clay,Basmati,77.72
67.54,107.39,174.69,39.87472642,38.83844336,370.0379853,Tomato,Clay,Cherry,85
67.78,88.86,160.26,10.19420741,46.99609932,334.1285197,Rice,Peaty,Jasmine,85
52.35,78.9,132.04,15.69778629,32.623889,228.5895539,Potato,Clay,Yukon Gold,63.3
72.46,86.02,137.14,37.45649024,62.1556103,259.647423,Wheat,Loamy,Hard Red,47.66
40.08,30.1,53.98,22.85894834,41.48488424,66.01860028,Rice,Sandy,Arborio,30.32
45.83,32.68,48.89,21.09803309,30.32508892,42.96185476,Maize,Saline,Sweet,17.66
86.49,87.48,144.48,19.32975648,67.27709014,258.6574665,Sugarcane,Clay,Co 86032,85
63.59,104,185.63,28.12543265,51.43826545,395.4945696,Tomato,Clay,Cherry,85
59.87,106.8,173.41,34.61510959,31.70823851,374.9068468,Tomato,Clay,Beefsteak,84.69
49.2,46.16,86.55,32.90390817,79.38051908,108.4236174,Maize,Sandy,Sweet,26.15
64.3,67.73,96.75,37.07011778,45.02810454,152.9319433,Maize,Peaty,Sweet,44.93
74.41,59.63,83.23,33.04753204,75.87820134,103.9591647,Maize,Clay,Dent,47.25
76.33,98.57,187.34,13.2055681,66.58194748,367.7402416,Maize,Loamy,Flint,73.74
75.29,118.21,201.83,33.78903589,76.83875308,389.4512162,Potato,Peaty,Russet,85
61.7,74.31,129.08,18.76737012,42.88295945,248.4888091,Rice,Saline,Jasmine,70.57
40.15,63.39,111.42,29.47027091,85.30623141,192.8968153,Tomato,Sandy,Beefsteak,31.17
75.71,105.07,191.51,39.17453425,48.91068986,374.2148968,Potato,Peaty,Yukon Gold,85
79.31,104.07,177.87,24.97563402,56.92668276,345.2257852,Rice,Loamy,Arborio,85
52.08,65.66,113.26,18.21511134,40.14493577,176.2123927,Potato,Clay,Russet,53.83
33.37,79.51,173.57,23.32851835,43.9466877,375.1624664,Maize,Sandy,Flint,38.65
53.22,79.98,147.15,12.99085347,54.46706018,295.3153178,Maize,Silt,Dent,64.83
43.33,51.07,81.18,27.84394456,35.72409478,89.55159464,Potato,Silt,Red,26.37
63.63,100.36,177.74,30.42001638,70.26167717,320.3876681,Potato,Saline,Russet,67.18
68.68,104.86,179.4,15.18504145,80.57104744,315.1430172,Potato,Loamy,Russet,73.84
67.61,80.83,117.53,18.47572564,81.52764305,167.5396962,Potato,Loamy,Red,50.98
77.11,102.9,181.93,26.39699161,84.60712585,319.3169088,Potato,Silt,Red,85
78.06,109.03,181.82,30.17016633,84.24121907,366.4852453,Tomato,Clay,Beefsteak,85
74.42,50.2,51.99,42.73614296,68.25521116,29.89211889,Rice,Saline,Basmati,34.68
66.87,62.65,95.56,36.59215568,58.91614082,100.6182768,Potato,Peaty,Red,46
64.31,41.92,48.88,36.34168514,42.51475016,33.29202376,Maize,Clay,Dent,23.5
70.21,83.38,117.94,39.55447573,83.41136325,193.6059368,Wheat,Loamy,Durum,38.49
88.93,71.33,94.04,29.45548148,90.50524622,101.9547684,Sugarcane,Loamy,Co 0238,61.05
51.35,52.44,74.74,17.83450443,97.53142985,90.31124165,Rice,Sandy,Basmati,42.38
44.3,68.68,155.34,15.14512158,52.544544,269.3982936,Sugarcane,Sandy,Co 0238,50.64
52.71,61.34,88.44,22.19310748,53.26801388,147.3032482,Wheat,Clay,Hard Red,38.21
64.75,77.42,116.92,27.80932116,96.38978657,193.7295239,Tomato,Saline,Beefsteak,48.28
63.09,63.13,95.31,10.47339518,34.3165336,137.9717953,Rice,Loamy,Jasmine,62.11
76.19,78.43,110.38,35.04094785,82.14889226,132.5936718,Potato,Loamy,Russet,43.36
25.42,41.34,73.54,11.35233864,67.15213427,119.6231758,Wheat,Sandy,Hard Red,21.66
62.33,98.27,155.57,33.66576111,69.67469676,304.6549124,Wheat,Clay,Durum,64.02
89.32,58.8,79.53,34.6725974,96.69072037,61.88781594,Sugarcane,Clay,Co 0238,63.44
78.6,83.11,125.25,13.99386291,89.83731078,191.9305074,Sugarcane,Silt,Co 86032,85
67.78,98.89,154.05,26.21990434,86.93964816,306.080963,Tomato,Silt,Beefsteak,78.2
66.25,91.84,176.32,38.1929997,96.86475495,339.7701195,Rice,Sandy,Arborio,76.97
36.69,47.92,91.99,28.22358198,59.50724999,134.5661136,Maize,Sandy,Dent,23.05
70.92,94.68,151.22,13.53399821,87.42310384,289.4392289,Rice,Silt,Basmati,85
72.07,91.81,135.73,24.018354,85.39008509,248.7048799,Tomato,Clay,Roma,80.09
25.23,54.2,116.43,26.70405751,36.57683302,206.7524208,Potato,Sandy,Yukon Gold,27.32
61.07,87.52,134.99,26.44943098,84.9031628,258.6131659,Tomato,Saline,Beefsteak,56.22
73.78,59.37,70.91,40.09328772,71.88469074,62.5061654,Sugarcane,Silt,Co 99004,40.49
47.65,38.22,25.15,25.17707047,60.19899234,23.45774577,Tomato,Saline,Beefsteak,18.62
91.98,91.12,118.88,39.82396061,98.84977687,196.9442305,Rice,Clay,Arborio,85
51.47,45.94,70.72,31.30153232,95.41167488,42.55598271,Potato,Sandy,Red,30.18
54.72,75.14,128.02,25.32108403,30.71496865,201.891495,Potato,Clay,Russet,54.45
68.12,48.04,62.64,11.73774331,82.04731229,40.99570769,Sugarcane,Saline,Co 0238,42.18
56.11,98.6,180.99,20.97679708,50.2180741,353.4124226,Potato,Silt,Russet,85
64.68,69.64,114.51,34.33433345,47.99623033,196.9293801,Maize,Peaty,Sweet,53.47
51.7,46.27,74.72,23.83907058,48.82285626,63.03330913,Potato,Silt,Red,36.27
58.79,81.69,147.07,12.21021656,40.83947048,285.6622703,Maize,Loamy,Dent,53.08
69.31,55.15,61.73,35.3960748,54.25421259,30.44317064,Potato,Loamy,Red,26.49
79.89,108.32,186.15,40.58030607,44.15016735,376.1542421,Rice,Clay,Jasmine,85
72.25,78.31,135.8,22.01955067,53.54051859,228.8406498,Sugarcane,Saline,Co 99004,67.68
74.45,70.58,109.54,28.91437306,53.44649221,183.3157401,Rice,Peaty,Jasmine,85
74.89,76.85,112.47,34.11937065,59.52514871,180.3331144,Rice,Silt,Jasmine,73.24
74.65,92.49,144.67,21.39397574,89.68550581,253.2405828,Maize,Clay,Dent,77.52
60.7,66.42,85.79,30.1200616,90.45399249,144.8454199,Wheat,Saline,Soft Red,31.94
78.06,106.69,198.42,42.06219241,74.95115143,389.0829049,Maize,Silt,Sweet,78.01
41.2,55.2,94.93,29.97489194,74.83314339,162.593732,Tomato,Sandy,Cherry,31.19
85.03,101.71,168.34,27.47572531,97.14376266,321.156005,Rice,Silt,Basmati,85
90.67,66.99,78.99,42.80126378,79.9096065,76.71309318,Rice,Peaty,Basmati,80.7
60.85,108.95,198.24,23.76107267,58.10593688,395.9684446,Potato,Peaty,Yukon Gold,85
47.22,90.99,167.02,10.57503229,34.38075722,368.7227814,Wheat,Clay,Durum,75.37
58.65,84.53,127.14,16.19522781,83.72512627,261.7276356,Wheat,Saline,Soft Red,52.79
48.33,44.19,47.56,27.22758816,42.79942196,47.47003844,Wheat,Clay,Hard Red,27.05
57.44,66.25,127.16,43.46144238,65.13362893,198.895292,Potato,Sandy,Russet,41.02
83.28,100.45,162.02,26.65846412,75.7996228,314.3335757,Rice,Clay,Arborio,85
66.98,65.1,91.62,18.84406804,93.41960149,135.1197046,Maize,Silt,Sweet,53.54
56.94,70.82,113.41,16.6676634,80.15480926,173.0574957,Potato,Saline,Red,49.72
71.65,96.75,154.92,42.63949839,55.35484761,257.0283144,Potato,Clay,Russet,76.5
77.73,105.84,165.95,29.64985936,87.3112663,331.9765769,Wheat,Loamy,Hard Red,65.54
79.1,90.66,155.28,10.24390871,90.52444075,271.9256156,Sugarcane,Silt,Co 0238,85
58.87,87.31,167.98,22.95755304,91.15268694,317.5118321,Rice,Sandy,Arborio,72.83
37.34,81.19,151.93,16.13720664,82.21468991,329.5481657,Wheat,Sandy,Durum,41.17
76.97,96.62,157.76,34.27751631,68.37451789,278.6785326,Potato,Peaty,Red,85
39.92,63.67,132.15,17.29286975,60.28982677,262.1374143,Maize,Sandy,Sweet,34.47
60.35,68.2,93.69,26.15702184,66.67714078,155.2723676,Wheat,Peaty,Hard Red,49.1
66.18,93.13,154.23,26.52381278,90.10918659,298.9630776,Tomato,Silt,Roma,81.2
50.41,85.33,159.39,42.26350916,73.88003063,339.3921414,Tomato,Sandy,Roma,48.06
38.87,46.31,92.21,36.64862433,34.94218564,146.9625909,Maize,Sandy,Flint,21.17
83.63,96.6,151.49,11.89779378,73.88406185,267.087604,Sugarcane,Clay,Co 99004,85
47.33,54.6,76.39,22.31408898,44.46573092,125.8355155,Wheat,Silt,Durum,33.75
38.43,67.07,124.7,19.93121968,68.28773799,231.5832883,Wheat,Sandy,Soft Red,33.55
86.53,67.88,80.34,36.26230793,96.13095336,90.11306064,Rice,Silt,Arborio,81.08
86.09,60.64,78.87,13.6325969,93.57615048,62.40642527,Sugarcane,Peaty,Co 86032,85
67.64,107.72,175.95,30.52320419,84.34555707,375.6180396,Wheat,Silt,Hard Red,78.23
72.88,55.49,69.09,29.71024751,66.01467342,59.05163722,Sugarcane,Silt,Co 99004,44.14
70.93,84.91,138.11,21.07385314,70.21565272,262.2270836,Wheat,Loamy,Hard Red,56.95
