Temperature,Humidity,Rainfall,Sunlight,Crop_Type,Crop_Stage,Soil_Moisture
22.24,41.85,2.12,High,Rice,Flowering,31.71
30.74,86.11,1.82,Moderate,Cotton,Fruiting,43.14
34.06,76.63,16.05,Moderate,Maize,Fruiting,61.95
35.82,85.42,10.27,Moderate,Wheat,Vegetative,52.98
39.98,85.39,10.0,Moderate,Maize,Fruiting,41.77
30.22,51.54,16.42,High,Rice,Harvest,50.16
20.65,54.58,16.93,Low,Rice,Fruiting,68.91
21.01,68.56,14.52,High,Wheat,Fruiting,62.43
34.61,46.39,3.95,Moderate,Wheat,Flowering,25.56
30.2,53.52,18.89,Low,Cotton,Vegetative,66.33
31.48,66.39,6.37,Moderate,Wheat,Vegetative,46.18
20.19,43.3,3.33,High,Sugarcane,Vegetative,39.02
27.19,56.44,17.57,Low,Rice,Seedling,67.16
30.97,58.85,15.87,High,Sugarcane,Fruiting,48.62
22.22,40.24,10.32,High,Cotton,Seedling,41.94
22.38,79.92,0.46,Low,Sugarcane,Harvest,50.13
32.56,81.02,2.78,Moderate,Wheat,Fruiting,38.25
31.64,66.6,15.47,High,Sugarcane,Harvest,50.42
20.18,79.76,6.74,High,Rice,Harvest,50.42
40.0,59.43,0.81,Low,Cotton,Harvest,26.85
33.69,52.45,2.37,Low,Wheat,Fruiting,22.32
21.92,84.12,6.37,High,Cotton,Harvest,53.05
33.89,56.49,2.83,High,Maize,Vegetative,32.63
23.78,52.99,16.96,Low,Rice,Flowering,64.44
35.25,53.89,8.22,Moderate,Maize,Fruiting,43.15
32.14,52.52,11.64,High,Maize,Fruiting,39.56
22.97,42.68,1.17,Low,Maize,Seedling,42.96
34.13,66.95,1.83,High,Wheat,Vegetative,28.25
30.27,69.82,15.34,Low,Wheat,Fruiting,59.73
30.62,65.04,1.4,Moderate,Maize,Vegetative,31.58
35.79,57.93,19.42,Moderate,Maize,Vegetative,72.69
24.45,89.79,0.35,Moderate,Rice,Vegetative,44.06
39.85,68.0,2.79,High,Maize,Seedling,26.44
33.73,86.91,12.57,High,Maize,Flowering,52.77
25.74,83.31,7.95,Low,Rice,Fruiting,58.52
24.38,53.23,8.17,Low,Rice,Vegetative,54.42
30.45,62.91,0.59,High,Wheat,Vegetative,32.55
22.54,76.75,18.5,Moderate,Rice,Flowering,69.13
20.59,85.22,18.93,High,Maize,Seedling,81.7
28.59,77.57,4.49,High,Maize,Flowering,33.39
20.92,83.77,13.1,Low,Sugarcane,Fruiting,80.02
37.04,54.99,16.5,Low,Rice,Harvest,55.57
24.73,58.3,14.38,High,Wheat,Flowering,54.21
22.98,51.74,11.17,Moderate,Rice,Fruiting,59.7
30.7,48.16,6.36,Low,Wheat,Fruiting,41.57
23.67,62.65,0.08,Moderate,Sugarcane,Fruiting,36.99
38.64,79.16,19.05,Low,Maize,Seedling,83.05
32.43,62.1,19.96,High,Sugarcane,Harvest,71.3
25.39,71.18,9.47,Low,Wheat,Harvest,53.84
24.15,40.75,8.26,Low,Cotton,Flowering,46.09
29.67,55.07,2.91,Low,Maize,Flowering,39.17
26.15,55.36,8.39,High,Sugarcane,Harvest,37.58
22.21,44.34,15.81,Moderate,Maize,Harvest,68.13
27.13,57.85,11.5,Low,Rice,Fruiting,58.51
25.53,54.15,16.37,Low,Rice,Harvest,70.72
23.91,67.52,10.62,Moderate,Wheat,Seedling,66.21
28.58,55.34,6.75,High,Maize,Harvest,43.58
30.05,48.94,1.3,High,Maize,Harvest,27.32
30.74,89.65,8.1,Low,Maize,Seedling,66.19
39.86,49.09,3.22,Moderate,Maize,Vegetative,26.43
25.58,80.11,3.73,Low,Rice,Fruiting,39.59
32.23,87.55,8.48,Low,Sugarcane,Vegetative,51.74
34.6,83.61,7.7,Low,Wheat,Vegetative,46.34
33.98,45.25,8.93,High,Cotton,Harvest,41.64
20.99,44.47,5.52,Low,Wheat,Flowering,50.4
29.5,45.84,2.14,High,Sugarcane,Seedling,27.3
29.33,72.61,8.3,High,Rice,Fruiting,47.72
23.11,89.38,7.1,High,Cotton,Seedling,58.49
25.17,69.09,5.7,High,Sugarcane,Harvest,39.39
27.29,40.47,2.41,Low,Sugarcane,Flowering,26.19
30.6,75.31,0.45,Low,Cotton,Harvest,40.92
36.74,66.13,0.07,Low,Sugarcane,Harvest,33.77
34.3,63.4,18.91,Low,Sugarcane,Seedling,75.02
30.24,78.96,9.4,Low,Wheat,Vegetative,62.01
37.58,69.4,19.76,Moderate,Sugarcane,Fruiting,68.63
30.71,64.26,16.75,Low,Sugarcane,Fruiting,67.51
22.12,85.15,3.64,Moderate,Cotton,Seedling,54.64
34.33,58.32,7.04,High,Rice,Seedling,31.24
25.14,83.41,3.88,Low,Wheat,Fruiting,55.87
23.25,81.21,7.81,Low,Sugarcane,Harvest,64.65
27.65,57.62,9.12,Moderate,Sugarcane,Seedling,49.45
28.85,74.13,1.33,High,Rice,Vegetative,32.33
39.65,86.58,13.94,Low,Rice,Flowering,52.8
22.31,60.33,5.96,Low,Sugarcane,Seedling,46.43
38.55,50.88,7.28,High,Cotton,Flowering,31.72
23.13,82.43,14.06,High,Rice,Harvest,66.77
24.44,46.85,10.84,Moderate,Cotton,Seedling,49.88
20.2,85.64,14.77,High,Rice,Seedling,70.09
24.57,47.37,7.37,Low,Sugarcane,Fruiting,49.28
35.27,75.72,19.78,High,Maize,Fruiting,66.42
24.9,73.39,18.71,Moderate,Wheat,Flowering,74.06
21.87,56.29,16.4,Moderate,Sugarcane,Fruiting,61.62
39.87,64.53,16.41,High,Sugarcane,Seedling,51.69
24.94,56.85,14.89,Low,Wheat,Harvest,73.19
38.12,85.38,6.59,Low,Wheat,Vegetative,50.09
35.3,64.89,1.97,Moderate,Maize,Vegetative,27.58
38.78,42.28,13.43,High,Sugarcane,Vegetative,35.84
27.67,47.68,15.74,Moderate,Maize,Flowering,55.56
29.25,47.07,7.16,Moderate,Rice,Seedling,41.84
21.22,65.0,2.45,Moderate,Maize,Fruiting,38.42
32.82,51.49,13.29,Low,Wheat,Seedling,59.22
26.14,51.41,0.32,Low,Sugarcane,Flowering,35.36
36.81,65.16,6.49,Moderate,Wheat,Fruiting,27.17
31.25,56.62,15.41,Moderate,Cotton,Fruiting,63.59
37.87,49.3,10.32,Moderate,Rice,Fruiting,35.86
25.01,40.51,13.05,Moderate,Wheat,Vegetative,54.51
21.35,81.74,4.13,Moderate,Wheat,Harvest,58.0
28.02,60.88,2.77,High,Wheat,Vegetative,37.23
28.62,65.2,9.5,Low,Sugarcane,Seedling,63.32
30.34,86.81,19.87,High,Wheat,Vegetative,67.41
26.69,58.53,4.71,Low,Maize,Seedling,50.57
38.87,70.2,2.9,Low,Cotton,Fruiting,35.22
39.14,56.37,17.08,Moderate,Maize,Seedling,56.2
33.64,76.89,8.23,Low,Sugarcane,Harvest,54.79
29.27,75.53,6.89,Low,Sugarcane,Seedling,56.79
37.25,52.06,15.63,Moderate,Wheat,Vegetative,53.83
37.21,77.48,2.6,High,Wheat,Vegetative,21.15
23.52,87.18,2.94,Low,Rice,Seedling,60.18
36.6,72.56,9.8,High,Rice,Fruiting,32.75
23.29,78.97,3.15,High,Maize,Seedling,39.61
36.74,60.21,11.07,Low,Maize,Vegetative,59.06
36.71,87.77,0.16,High,Wheat,Vegetative,18.79
23.6,60.66,19.22,High,Cotton,Seedling,66.13
39.59,53.31,13.57,Moderate,Sugarcane,Seedling,43.14
30.93,83.42,9.01,Low,Wheat,Seedling,59.5
23.88,84.35,0.79,Moderate,Rice,Seedling,40.6
23.97,49.24,16.7,Low,Maize,Flowering,65.36
24.48,45.66,16.17,Low,Cotton,Flowering,69.21
28.66,52.08,11.1,High,Wheat,Harvest,38.64
27.95,86.48,5.2,Low,Maize,Harvest,57.68
36.35,67.5,2.17,High,Wheat,Harvest,20.54
29.24,47.9,15.16,Low,Cotton,Seedling,59.89
31.45,81.11,4.44,High,Rice,Flowering,41.54
31.26,61.46,2.51,Moderate,Sugarcane,Fruiting,27.27
26.62,48.58,17.26,High,Maize,Flowering,63.89
31.76,53.24,14.98,High,Maize,Seedling,53.76
20.01,82.96,8.7,Low,Sugarcane,Fruiting,70.92
35.07,82.32,0.43,Low,Cotton,Seedling,41.23
38.45,68.25,16.85,Low,Cotton,Seedling,62.44
35.43,85.21,15.53,Moderate,Wheat,Harvest,57.91
25.18,68.62,0.69,Low,Wheat,Vegetative,38.54
23.85,50.31,0.13,Low,Wheat,Flowering,24.37
23.08,58.71,13.04,Moderate,Maize,Seedling,57.65
37.69,51.31,6.75,Moderate,Rice,Vegetative,39.78
31.62,80.66,16.17,Moderate,Wheat,Harvest,63.57
35.52,49.64,3.24,Low,Sugarcane,Vegetative,34.08
22.65,80.59,0.53,High,Cotton,Vegetative,30.18
36.63,79.43,15.05,Low,Wheat,Harvest,59.56
35.6,77.57,7.86,High,Cotton,Harvest,35.23
21.13,47.13,19.34,Moderate,Wheat,Seedling,75.48
26.18,58.58,3.2,Low,Sugarcane,Vegetative,44.19
37.34,72.05,11.33,Moderate,Maize,Harvest,58.44
21.96,46.62,7.91,Low,Wheat,Seedling,54.53
24.64,60.04,18.88,Moderate,Sugarcane,Flowering,64.25
37.06,71.48,7.97,Moderate,Rice,Vegetative,46.55
37.81,61.29,8.97,Low,Rice,Seedling,50.01
23.17,77.09,10.66,Moderate,Maize,Vegetative,58.37
23.82,75.26,1.26,High,Wheat,Flowering,28.97
26.36,53.55,14.4,Low,Rice,Harvest,67.89
25.99,73.31,0.99,Moderate,Sugarcane,Harvest,36.75
22.79,63.31,19.48,Moderate,Maize,Vegetative,72.07
21.87,67.26,14.16,Moderate,Maize,Harvest,72.49
31.81,76.8,19.38,Moderate,Cotton,Fruiting,70.11
28.63,71.7,16.59,Low,Wheat,Vegetative,78.22
31.78,89.31,8.6,Low,Maize,Harvest,66.37
23.32,63.36,10.86,Moderate,Sugarcane,Flowering,47.16
30.4,71.83,15.71,Moderate,Cotton,Harvest,60.86
34.78,48.59,15.5,High,Sugarcane,Fruiting,40.01
35.77,40.9,10.16,Moderate,Sugarcane,Vegetative,42.54
35.58,58.12,18.48,High,Maize,Flowering,47.91
31.71,48.44,3.18,Low,Maize,Seedling,41.24
30.67,57.63,15.92,High,Sugarcane,Vegetative,60.89
39.78,62.36,11.05,Low,Cotton,Flowering,52.29
32.92,44.53,18.92,Low,Wheat,Flowering,57.04
31.39,48.75,0.23,Low,Cotton,Fruiting,23.33
36.63,62.17,2.69,Moderate,Rice,Flowering,31.96
37.84,81.4,1.05,High,Maize,Fruiting,16.57
21.34,81.8,12.94,Low,Wheat,Harvest,68.13
34.75,44.22,4.39,Moderate,Wheat,Harvest,31.03
22.69,54.89,9.27,Low,Cotton,Vegetative,55.83
20.12,42.34,19.3,High,Wheat,Fruiting,63.84
20.75,60.0,8.0,High,Sugarcane,Seedling,49.58
28.72,46.49,5.63,High,Cotton,Flowering,20.52
31.45,51.41,3.47,Moderate,Sugarcane,Seedling,33.01
28.51,47.33,4.46,Low,Wheat,Vegetative,44.79
22.29,72.15,15.85,Moderate,Maize,Seedling,82.12
25.99,86.93,14.31,Moderate,Maize,Flowering,73.17
25.75,85.77,3.93,Low,Sugarcane,Fruiting,51.31
27.77,58.1,19.02,Low,Sugarcane,Vegetative,80.7
32.09,49.0,19.49,Moderate,Sugarcane,Seedling,67.48
37.17,45.0,11.01,Low,Rice,Fruiting,44.9
31.29,48.62,13.95,Low,Wheat,Flowering,56.21
28.91,53.33,5.35,Moderate,Wheat,Vegetative,34.94
28.57,56.76,3.93,Moderate,Cotton,Flowering,32.0
35.22,40.54,7.18,Moderate,Cotton,Flowering,33.71
27.57,78.05,8.36,High,Rice,Flowering,47.76
23.46,65.79,14.68,Moderate,Rice,Seedling,76.93
20.06,56.95,10.02,Moderate,Maize,Fruiting,56.95
25.36,44.57,14.52,Low,Maize,Harvest,65.68
36.7,41.63,15.62,Moderate,Cotton,Seedling,49.68
28.55,55.24,16.93,High,Sugarcane,Seedling,58.68
29.11,87.81,10.45,Moderate,Wheat,Fruiting,48.86
34.55,44.12,15.05,High,Maize,Fruiting,39.81
28.28,63.37,13.59,Moderate,Wheat,Fruiting,57.14
36.18,88.23,1.34,High,Maize,Seedling,31.78
36.33,77.33,11.43,Low,Wheat,Fruiting,53.89
33.92,68.84,2.2,High,Maize,Flowering,16.01
29.09,82.06,11.24,Low,Maize,Vegetative,62.89
35.06,61.42,6.75,Low,Wheat,Vegetative,43.34
38.3,69.61,4.91,Low,Sugarcane,Fruiting,38.36
33.32,41.11,8.09,High,Rice,Harvest,39.4
23.66,49.17,8.21,Moderate,Cotton,Flowering,48.3
32.29,78.55,9.04,High,Cotton,Fruiting,39.89
30.05,56.47,11.96,Low,Sugarcane,Fruiting,58.24
31.45,50.22,13.59,Low,Cotton,Harvest,64.7
30.07,64.08,8.0,High,Maize,Flowering,43.34
36.88,71.84,11.42,Low,Rice,Fruiting,45.11
32.96,68.05,15.3,Low,Cotton,Fruiting,65.63
28.86,60.36,4.12,Low,Rice,Fruiting,43.29
31.56,88.11,17.93,Low,Sugarcane,Vegetative,86.73
31.6,48.87,16.74,High,Rice,Harvest,60.27
38.61,64.53,11.24,Moderate,Maize,Vegetative,51.56
24.67,44.52,14.75,Low,Cotton,Fruiting,66.23
26.16,53.12,8.1,Moderate,Wheat,Seedling,44.13
33.91,66.78,19.07,Low,Rice,Vegetative,81.18
26.05,89.48,12.03,Low,Rice,Flowering,65.21
31.31,88.92,8.99,Moderate,Cotton,Vegetative,48.42
26.8,66.93,3.8,Moderate,Maize,Harvest,41.49
39.17,53.58,11.23,High,Maize,Vegetative,43.43
33.95,79.14,13.87,High,Rice,Fruiting,55.69
22.23,63.57,17.2,Low,Sugarcane,Fruiting,81.39
25.42,51.09,2.28,High,Cotton,Harvest,34.83
35.17,86.06,2.06,High,Maize,Harvest,37.95
33.16,85.06,13.08,Low,Maize,Seedling,63.96
28.98,42.32,9.52,High,Wheat,Fruiting,37.55
20.85,83.99,4.07,High,Cotton,Seedling,48.75
37.97,88.05,1.31,Low,Sugarcane,Vegetative,38.38
32.01,60.73,3.48,Moderate,Maize,Harvest,31.49
38.93,73.03,0.38,Low,Cotton,Harvest,33.16
39.32,87.57,3.68,High,Sugarcane,Flowering,21.33
28.38,40.11,18.74,High,Rice,Harvest,65.71
27.7,45.51,16.0,Moderate,Sugarcane,Vegetative,52.94
20.66,46.67,0.33,High,Rice,Fruiting,16.11
35.15,48.76,18.46,Low,Maize,Flowering,58.43
26.52,69.74,12.6,Low,Maize,Flowering,70.4
33.61,83.75,18.0,Low,Wheat,Seedling,82.61
25.9,73.1,13.15,Moderate,Wheat,Flowering,55.58
31.93,69.28,18.78,Low,Wheat,Fruiting,69.38
20.18,67.57,5.33,Moderate,Sugarcane,Seedling,47.85
27.53,78.05,0.02,Moderate,Wheat,Fruiting,28.53
36.89,84.57,6.17,Moderate,Maize,Vegetative,46.61
28.5,65.06,1.58,High,Sugarcane,Flowering,29.66
25.57,40.81,4.86,Moderate,Maize,Harvest,37.23
22.38,83.71,11.4,Moderate,Wheat,Harvest,64.2
38.78,60.0,3.05,Low,Wheat,Vegetative,31.53
27.62,80.34,12.09,High,Cotton,Fruiting,50.14
21.47,58.64,6.21,Moderate,Wheat,Vegetative,52.05
39.03,49.3,10.49,Low,Wheat,Fruiting,42.66
22.58,59.19,7.96,Moderate,Cotton,Harvest,49.74
23.78,57.24,12.21,High,Cotton,Vegetative,55.42
34.74,79.56,14.68,Low,Wheat,Flowering,67.4
34.7,83.26,8.0,High,Sugarcane,Fruiting,39.03
23.75,85.82,8.68,Moderate,Rice,Vegetative,55.92
23.45,66.16,17.34,Moderate,Cotton,Vegetative,66.77
24.0,66.39,3.79,High,Rice,Vegetative,45.91
28.05,41.47,17.94,Moderate,Maize,Seedling,67.91
33.16,63.32,7.98,High,Rice,Flowering,38.88
33.23,82.65,17.41,High,Cotton,Seedling,63.0
22.36,50.21,16.23,Moderate,Maize,Vegetative,73.3
36.87,63.5,0.66,High,Cotton,Fruiting,18.32
36.66,59.19,3.2,High,Wheat,Flowering,27.01
26.59,88.48,12.98,Low,Cotton,Vegetative,68.56
36.63,41.55,18.65,Moderate,Sugarcane,Harvest,65.27
22.05,87.16,11.17,High,Sugarcane,Vegetative,68.73
31.37,88.84,15.54,Low,Maize,Fruiting,71.29
37.59,44.26,13.18,Low,Rice,Fruiting,49.05
28.18,86.82,8.61,Moderate,Sugarcane,Vegetative,60.57
33.03,76.63,19.27,Moderate,Rice,Flowering,64.93
38.79,64.54,2.41,Low,Maize,Vegetative,40.06
33.13,64.11,12.37,Moderate,Rice,Seedling,48.77
29.8,49.82,3.39,Moderate,Maize,Seedling,30.18
21.72,68.78,13.26,Low,Wheat,Flowering,72.76
34.88,69.19,14.44,High,Wheat,Harvest,53.37
24.2,42.02,5.97,Low,Maize,Flowering,37.78
28.97,67.5,0.0,Moderate,Sugarcane,Fruiting,19.48
35.0,66.73,17.32,Low,Maize,Seedling,77.89
37.7,74.59,9.41,Moderate,Rice,Harvest,40.06
29.42,41.71,18.38,High,Maize,Seedling,60.15
24.78,72.87,17.28,High,Maize,Seedling,67.34
27.67,88.58,0.74,Low,Cotton,Flowering,41.21
26.89,67.23,1.58,High,Rice,Flowering,33.46
29.04,53.56,16.02,Moderate,Maize,Vegetative,63.72
22.34,59.92,12.93,Moderate,Rice,Seedling,61.11
31.76,84.61,16.02,High,Maize,Flowering,66.5
22.34,53.81,0.37,Low,Cotton,Harvest,32.48
21.63,66.98,13.62,High,Sugarcane,Fruiting,62.06
35.34,76.92,0.8,High,Maize,Harvest,26.44
33.69,53.94,19.44,High,Rice,Fruiting,57.54
20.25,59.59,3.15,High,Maize,Seedling,47.14
27.64,74.6,14.19,Low,Wheat,Vegetative,67.97
28.35,50.0,18.65,High,Sugarcane,Flowering,54.57
20.41,85.39,18.0,Moderate,Sugarcane,Seedling,84.98
39.3,67.92,19.85,Low,Cotton,Vegetative,64.26
33.59,45.87,13.99,Low,Cotton,Flowering,58.52
21.58,49.98,17.12,Low,Sugarcane,Fruiting,64.0
26.71,53.78,6.77,Low,Maize,Vegetative,53.47
24.82,72.91,2.23,High,Sugarcane,Seedling,34.65
29.1,74.19,19.76,Low,Rice,Flowering,73.06
38.1,73.91,9.52,Moderate,Maize,Flowering,39.38
34.53,87.93,1.13,High,Wheat,Vegetative,23.52
35.01,54.46,14.92,High,Cotton,Flowering,49.82
31.53,61.06,15.85,Moderate,Sugarcane,Vegetative,67.93
23.6,56.34,15.18,Moderate,Rice,Flowering,57.13
20.27,77.45,1.47,High,Maize,Seedling,35.33
29.72,67.78,8.97,Low,Sugarcane,Harvest,53.71
26.61,80.63,7.87,Low,Sugarcane,Fruiting,51.03
36.58,58.55,2.59,High,Rice,Fruiting,15.25
20.16,67.25,2.41,Low,Cotton,Seedling,51.83
39.77,42.94,14.82,High,Rice,Vegetative,40.51
20.47,53.11,3.16,Low,Sugarcane,Flowering,42.6
33.92,58.33,17.15,High,Wheat,Fruiting,45.76
32.47,66.67,0.86,Moderate,Maize,Fruiting,32.87
33.23,52.89,5.47,High,Cotton,Vegetative,23.02
25.72,67.84,12.1,High,Maize,Flowering,47.0
21.81,67.87,12.61,Low,Cotton,Harvest,67.88
32.59,66.47,5.67,Moderate,Maize,Fruiting,44.03
23.14,48.39,15.88,Moderate,Wheat,Seedling,66.83
29.9,55.74,8.15,Low,Wheat,Fruiting,39.37
28.4,46.98,10.84,Low,Sugarcane,Seedling,52.96
37.27,47.71,8.43,Moderate,Rice,Vegetative,32.19
36.0,43.14,10.08,Low,Rice,Flowering,48.6
33.62,43.39,4.61,High,Rice,Fruiting,21.22
21.88,61.16,6.94,Moderate,Cotton,Seedling,50.09
23.58,55.11,4.18,High,Maize,Flowering,30.94
25.31,75.48,19.37,High,Maize,Vegetative,67.56
36.23,74.72,19.75,Moderate,Cotton,Seedling,69.99
29.2,68.63,14.71,High,Cotton,Harvest,59.1
28.69,77.18,6.01,High,Sugarcane,Harvest,37.86
26.6,84.26,11.07,Low,Maize,Harvest,67.27
32.54,67.98,7.92,Low,Maize,Fruiting,39.57
23.71,52.14,14.92,Moderate,Sugarcane,Seedling,66.17
24.89,40.3,12.85,High,Wheat,Vegetative,41.86
27.2,64.44,4.34,Low,Cotton,Fruiting,37.52
33.65,50.52,19.97,Moderate,Maize,Flowering,54.81
37.37,86.08,6.44,Low,Sugarcane,Fruiting,43.11
37.19,72.64,5.17,Moderate,Sugarcane,Vegetative,39.37
34.18,51.19,10.7,Moderate,Wheat,Seedling,41.74
33.72,41.08,1.88,High,Rice,Seedling,19.26
23.78,78.06,3.5,Moderate,Maize,Vegetative,41.49
25.94,72.99,12.09,High,Wheat,Harvest,48.89
33.45,56.57,6.42,Low,Maize,Flowering,42.38
22.54,59.45,18.3,Moderate,Maize,Fruiting,71.16
32.19,43.47,11.02,Low,Rice,Seedling,44.59
36.65,79.43,19.69,Low,Wheat,Vegetative,81.2
28.65,71.27,15.58,Low,Sugarcane,Fruiting,67.22
24.37,86.96,8.28,High,Cotton,Seedling,63.09
28.04,54.94,9.56,Moderate,Rice,Vegetative,50.02
21.05,58.92,0.69,High,Maize,Vegetative,33.34
35.92,46.76,5.75,High,Rice,Fruiting,27.6
25.95,42.68,17.96,Moderate,Rice,Fruiting,61.13
35.17,65.32,8.56,Moderate,Wheat,Flowering,41.4
20.05,86.3,16.61,Low,Rice,Vegetative,88.7
23.82,65.42,19.64,High,Sugarcane,Flowering,75.91
34.58,54.14,8.96,Moderate,Cotton,Fruiting,40.62
24.18,66.14,4.35,High,Cotton,Fruiting,39.04
36.77,75.4,16.84,High,Rice,Flowering,56.83
34.12,61.36,11.79,High,Maize,Flowering,34.28
25.64,75.11,13.24,Low,Sugarcane,Fruiting,62.89
22.55,77.27,19.51,Moderate,Sugarcane,Seedling,78.16
23.14,67.4,14.08,High,Rice,Seedling,60.96
25.77,86.64,4.56,Low,Rice,Seedling,51.33
29.01,77.07,19.75,Low,Wheat,Vegetative,87.43
39.44,75.16,6.08,Moderate,Maize,Vegetative,43.6
38.58,48.08,7.95,Moderate,Cotton,Fruiting,24.08
30.27,65.06,2.83,Low,Wheat,Fruiting,36.94
30.92,64.15,6.6,High,Maize,Seedling,38.24
20.99,74.88,19.75,Low,Maize,Harvest,90.0
28.02,63.38,19.59,High,Cotton,Flowering,62.96
35.06,56.23,8.57,Moderate,Cotton,Flowering,38.75
35.94,49.64,13.57,Low,Rice,Harvest,60.72
28.9,50.07,16.08,Low,Cotton,Seedling,69.46
22.81,44.18,8.02,Low,Rice,Fruiting,44.81
38.02,76.62,13.69,Moderate,Maize,Flowering,52.68
38.54,87.35,6.45,Moderate,Sugarcane,Flowering,33.16
39.32,52.74,8.62,Low,Rice,Seedling,42.51
28.93,66.05,16.19,High,Wheat,Flowering,60.22
27.15,60.74,7.06,Moderate,Rice,Vegetative,40.84
25.13,55.13,1.37,High,Cotton,Harvest,28.01
25.92,47.19,16.96,Low,Wheat,Harvest,68.24
30.69,61.29,10.25,Low,Maize,Fruiting,57.26
34.6,62.63,19.17,Moderate,Wheat,Seedling,75.39
25.97,86.83,3.08,Low,Cotton,Fruiting,40.02
20.9,74.68,14.63,High,Cotton,Harvest,62.44
39.66,78.84,5.56,Low,Wheat,Flowering,41.84
20.24,78.51,12.76,High,Sugarcane,Harvest,64.19
36.89,81.06,11.52,Moderate,Wheat,Flowering,47.54
23.06,53.44,4.19,Moderate,Cotton,Flowering,37.23
25.98,85.72,9.28,Moderate,Sugarcane,Fruiting,52.13
30.19,89.18,11.46,Moderate,Wheat,Harvest,57.83
20.38,56.84,16.57,High,Rice,Vegetative,68.73
28.64,48.43,12.34,Moderate,Wheat,Seedling,59.59
39.39,57.69,10.61,Low,Maize,Harvest,44.62
36.83,40.88,3.82,Moderate,Wheat,Seedling,22.84
31.27,62.0,9.2,Moderate,Cotton,Fruiting,43.19
32.19,87.78,2.27,Moderate,Rice,Harvest,45.97
34.76,89.67,13.73,High,Wheat,Vegetative,50.36
30.44,76.2,16.78,Moderate,Cotton,Fruiting,68.57
36.12,53.82,11.41,Low,Wheat,Vegetative,46.05
37.83,41.56,12.86,High,Cotton,Fruiting,38.96
35.13,48.29,8.4,Moderate,Maize,Harvest,34.22
36.99,62.17,14.0,Moderate,Sugarcane,Vegetative,59.35
24.27,88.33,18.3,Low,Maize,Seedling,90.0
30.59,84.68,15.29,Moderate,Cotton,Harvest,62.96
35.58,84.32,16.47,Moderate,Cotton,Flowering,61.7
30.98,81.8,18.67,Low,Wheat,Vegetative,79.19
22.89,72.69,2.38,High,Cotton,Harvest,30.16
23.03,48.56,9.43,High,Rice,Seedling,51.22
35.93,88.92,6.33,Moderate,Cotton,Fruiting,34.75
37.77,54.03,9.32,Moderate,Cotton,Flowering,39.75
21.41,79.55,8.41,Moderate,Maize,Vegetative,60.73
21.55,80.93,17.3,High,Cotton,Seedling,81.59
34.98,63.14,1.33,High,Rice,Flowering,18.79
21.16,69.05,7.39,High,Sugarcane,Vegetative,47.52
31.0,65.28,11.01,Moderate,Sugarcane,Vegetative,53.41
37.22,87.97,13.7,Moderate,Rice,Vegetative,56.56
27.98,45.44,2.29,High,Cotton,Seedling,29.4
26.67,44.41,17.57,High,Rice,Vegetative,66.5
32.94,67.0,12.87,High,Rice,Harvest,55.33
36.31,41.33,16.55,Low,Sugarcane,Fruiting,58.21
37.0,69.8,17.46,Low,Sugarcane,Harvest,62.86
29.62,47.34,11.1,Moderate,Cotton,Harvest,55.22
24.48,85.26,10.23,Moderate,Maize,Harvest,68.93
38.43,52.13,6.32,Moderate,Sugarcane,Flowering,28.16
32.28,83.11,15.66,Low,Wheat,Flowering,66.23
28.92,80.02,8.85,High,Rice,Vegetative,54.78
33.16,83.99,2.0,Moderate,Maize,Seedling,41.97
35.35,62.0,18.1,Moderate,Wheat,Seedling,66.54
32.36,73.78,14.78,High,Maize,Flowering,49.98
26.22,89.09,10.75,Low,Rice,Flowering,57.42
37.76,87.55,13.03,High,Rice,Vegetative,60.7
39.56,79.66,17.02,Low,Sugarcane,Harvest,76.54
22.28,71.39,7.87,High,Cotton,Seedling,55.81
31.66,61.9,17.45,High,Sugarcane,Harvest,53.49
37.65,51.61,19.47,High,Maize,Flowering,52.02
25.84,60.6,9.46,Moderate,Rice,Vegetative,57.43
28.47,82.81,19.08,Low,Rice,Fruiting,74.53
22.69,55.96,4.37,Moderate,Cotton,Vegetative,48.15
27.1,87.25,7.32,High,Wheat,Harvest,56.16
33.39,73.13,4.67,High,Sugarcane,Harvest,38.89
24.17,41.89,11.3,Low,Maize,Harvest,54.98
34.1,55.21,3.27,Low,Wheat,Vegetative,32.28
27.52,89.63,7.46,High,Maize,Flowering,46.89
31.66,79.85,0.48,Moderate,Wheat,Flowering,26.35
27.69,63.55,5.09,Low,Rice,Flowering,47.0
31.45,67.24,13.01,High,Sugarcane,Flowering,52.49
38.47,70.49,8.49,Moderate,Rice,Flowering,31.26
23.23,48.28,10.27,Low,Sugarcane,Harvest,58.32
32.91,87.14,17.82,Low,Wheat,Flowering,79.42
33.35,59.33,17.79,High,Cotton,Flowering,60.33
24.07,64.34,8.99,Low,Wheat,Harvest,63.79
37.19,66.8,5.77,High,Wheat,Vegetative,36.31
20.57,47.58,19.23,High,Maize,Seedling,72.33
32.92,59.22,16.38,Low,Cotton,Vegetative,65.12
29.05,46.16,14.93,Moderate,Sugarcane,Fruiting,60.69
20.03,89.87,14.93,Low,Maize,Vegetative,87.76
38.43,46.72,16.98,Low,Wheat,Vegetative,55.93
31.77,41.98,17.99,Low,Sugarcane,Fruiting,62.62
37.82,64.41,12.34,Low,Rice,Fruiting,57.04
32.29,56.37,12.71,Moderate,Sugarcane,Seedling,51.43
